,activity,f1:mean,f2:std,f3:max,f4:min,f5:max_position,f6:min_position,f7:hr,f8:skewness,f9:kurtosis
0,0.0,0.008539424929384603,0.44895699923689397,0.6346308332650089,-1.0907497848927217,0.99625,0.9473214285714285,53.390906070431875,-0.7453608143965347,-0.5572700315030272
1,0.0,-0.006266725375440542,0.47456630666709887,0.662925131956017,-1.1584846211530135,0.8907142857142857,0.8419642857142857,54.16381009048878,-0.6724362216870597,-0.6486002162508044
2,0.0,-0.0016085774134533867,0.5078233293688491,0.662925131956017,-1.1732033724922752,0.6407142857142857,0.8769642857142858,55.6411390885174,-0.617492920963728,-0.8062829728184826
3,0.0,-0.002588721725071019,0.5310107614404675,0.6930771371267376,-1.1973535567285398,0.8164285714285714,0.8966071428571428,57.3659517226013,-0.6368647491819451,-0.7752176255149701
4,0.0,0.008320225771956947,0.6604125543014993,2.177527514915582,-2.064330880760588,0.9375,0.9082142857142858,59.48447770968455,-0.2620141006005426,0.8708113223096858
5,0.0,0.03386195464766764,0.7194549958839791,2.177527514915582,-2.064330880760588,0.6875,0.6582142857142858,61.680356318034384,-0.13730849541169324,0.2850928619448174
6,0.0,0.021502949860671656,0.7234283980922056,2.177527514915582,-2.064330880760588,0.4375,0.4082142857142857,64.59638327179034,0.01666383063816716,0.23268425244386481
7,0.0,-0.02620971479407882,0.9691371851850789,2.177527514915582,-3.3943058197364038,0.1875,0.7851785714285714,69.12023380086761,-0.6535593771634383,1.0192668944587355
8,0.0,-0.010122027715659588,0.945747684546167,1.860288408380038,-3.3943058197364038,0.6094642857142857,0.5351785714285714,74.7165729259054,-0.6728420479129625,1.0894042768067251
9,0.0,-0.03625253216288691,0.927562061623517,1.860288408380038,-3.3943058197364038,0.35946428571428574,0.28517857142857145,81.20829237608348,-0.6695618691614127,1.3239244180660306
10,0.0,0.0018829666043988778,1.1032717200746627,2.8267244793259327,-3.3943058197364038,0.92,0.03517857142857143,87.03225089860081,-0.39666112586478264,0.7557184492146769
11,0.0,0.029498972768796424,1.2795314892646352,3.9576390239756156,-3.2824147294583264,0.8653571428571428,0.7344642857142857,90.72570079896,0.1513877187938469,0.3397652904288364
12,0.0,-0.03679448230321844,1.3044543322587452,3.9576390239756156,-3.2824147294583264,0.6153571428571428,0.48446428571428574,92.38839287786898,0.15621778665152355,0.2666764489942821
13,0.0,0.036409053960566005,1.2936801589192681,3.9576390239756156,-3.2824147294583264,0.3653571428571429,0.2344642857142857,91.91886482317868,0.03190138149294741,0.3455843720867726
14,0.0,-0.014524766554632406,1.1375362266513855,3.9576390239756156,-3.0787815191821326,0.11535714285714285,0.2305357142857143,89.28019209894377,0.12425324989810028,1.2388899277928953
15,0.0,-0.017857512393593837,0.6778931447074913,1.8161321543622524,-2.5540508889125295,0.42,0.1992857142857143,84.94584464598903,-0.4280029985042032,1.4099170700829156
16,0.0,0.03149587964475673,0.49788874638384734,1.8161321543622524,-1.2362224923040661,0.17,0.5117857142857143,79.15193798260971,0.3009241562329573,0.916390149054584
17,0.0,-0.03268563365005403,0.42195321977037853,1.1087746870870523,-1.2362224923040661,0.29892857142857143,0.2617857142857143,73.1441059426089,-0.2863557557874455,-0.0625921556866067
18,0.0,-0.01964966326964737,0.40153512415284637,1.1087746870870523,-1.2362224923040661,0.048928571428571425,0.011785714285714287,68.41072884056396,-0.5768744593724113,0.224489474336655
19,0.0,0.04250353055749252,0.7436053445707222,5.324625192047245,-1.8066812820742881,0.9492857142857143,0.9317857142857143,65.44559163502467,3.3902052205956332,20.038791744798555
20,0.0,0.008304149465882546,0.7664702368415626,5.324625192047245,-1.8066812820742881,0.6992857142857143,0.6817857142857143,64.30851824166,3.136315123770568,18.08783629001095
21,0.0,0.018840177697875903,0.7615279472699404,5.324625192047245,-1.8066812820742881,0.4492857142857143,0.4317857142857143,64.16369211972533,3.169795537661703,18.457095938559288
22,0.0,0.00026729784391800086,0.9361218188034478,5.324625192047245,-1.8066812820742881,0.1992857142857143,0.18178571428571427,64.29123613529796,2.726367042587615,11.056466734679823
23,0.0,-0.042328202033500954,0.6492596752527696,4.489514679167191,-1.4129904088736462,0.5841071428571428,0.6601785714285714,64.326966461012,2.962767029337367,17.612102089483272
24,0.0,-0.03457357889595432,0.6473652184601016,4.489514679167191,-1.4129904088736462,0.3341071428571429,0.41017857142857145,64.61325761014069,2.9694368147172843,17.709463914337928
25,0.0,-0.019124810153236266,0.6895599459181992,4.489514679167191,-1.4129904088736462,0.08410714285714285,0.16017857142857142,64.90462169605487,2.4292463277682916,13.02953818935151
26,0.0,0.010629319201115161,0.48822502594596595,1.113347503037114,-1.2260765569148662,0.7851785714285714,0.8457142857142858,65.41826290418018,-0.3776578498231885,-0.31194323051010375
27,0.0,-0.0005586160011696657,0.5839124868230864,1.113347503037114,-1.8737016158423827,0.5351785714285714,0.9375,66.08042741495619,-0.56977184556662,-0.00022709831524325708
28,0.0,0.05486161669842708,0.5789850463426931,1.113347503037114,-1.8737016158423827,0.28517857142857145,0.6875,67.5564437389809,-0.6729806900307902,0.10658435993350901
29,0.0,0.04385057189885337,0.6171474299837802,1.395861788451876,-1.8737016158423827,0.8048214285714286,0.4375,70.08909756063827,-0.5919728516764763,0.14206360203514867
30,0.0,-0.006252664987111949,0.6324959630147848,1.395861788451876,-1.8737016158423827,0.5548214285714286,0.1875,73.45513738752797,-0.43609447446366434,-0.20765193019501993
31,0.0,0.048732231551167536,0.6053831495718107,1.5290450529974287,-1.646489823323682,0.9982142857142857,0.2775,77.14458258080026,-0.06587766662358664,-0.3824778007213987
32,0.0,0.010508083438957035,0.8192294396962817,2.177527514915582,-3.13751362404074,0.8476785714285714,0.7851785714285714,79.10351193121423,-0.49338653566742474,1.570042591650341
33,0.0,-0.022478837959286655,0.8061006682389344,2.177527514915582,-3.13751362404074,0.5976785714285714,0.5351785714285714,79.59600991024548,-0.4223025282551571,1.6040737079239484
34,0.0,-0.006981278903529992,0.8374790773176958,2.177527514915582,-3.13751362404074,0.34767857142857145,0.28517857142857145,77.51052441438337,-0.4685143170827528,1.2102298355327754
35,0.0,-0.11374790627167669,1.1103744535007067,2.2608385055057725,-4.2229858101866835,0.9278571428571428,0.9610714285714286,73.63481027391,-0.9271445897129629,2.0509716774298914
36,0.0,-0.027429829871290064,0.9852815895504428,2.2608385055057725,-4.2229858101866835,0.6778571428571428,0.7110714285714286,68.93556208841144,-1.2769238941826164,4.056106657610033
37,0.0,-0.007145691030573797,0.9416915492513496,2.2608385055057725,-4.2229858101866835,0.4278571428571429,0.4610714285714286,63.5606905845223,-1.5119584721524681,5.5036681286700375
38,0.0,-0.01616005861570252,0.860900352456566,2.2608385055057725,-4.2229858101866835,0.17785714285714285,0.21107142857142858,58.7577109686658,-1.8643885659459034,8.747731740857342
39,0.0,0.06569523521842059,0.5563704420646254,1.7016688551122654,-1.8704149043782754,0.0,0.9923214285714286,55.25647437294738,0.28394236451457583,3.0059662062971313
40,0.0,-0.014328635620524293,0.6058213418321395,1.5576251526853155,-1.8704149043782754,0.6308928571428571,0.7423214285714286,54.105764098701414,-0.40706613773943284,2.0215448304897814
