,activity,f1:mean,f2:std,f3:max,f4:min,f5:max_position,f6:min_position,f7:hr,f8:skewness,f9:kurtosis
0,0.0,-0.028486704199828402,0.6416265724939377,1.2272478685426136,-1.6378096301084404,0.8673214285714286,0.7539285714285714,105.73127722644922,-0.45016376161201044,-0.6589392731332597
1,0.0,-0.031208879695424047,0.6722231592977524,1.477032486053278,-1.6378096301084404,0.7598214285714285,0.5039285714285714,112.18499466683458,-0.17417649904710736,-0.6633239773603772
2,0.0,0.04904101698826946,0.7685008773176144,1.64695923703238,-1.942406221149212,0.8985714285714286,0.9746428571428571,118.57243017905535,-0.1411973776020151,-0.6157249142297236
3,0.0,-0.015267598846237677,0.8749970210145688,1.8027254254298903,-2.578860894459262,0.8692857142857143,0.84375,123.47742783885292,-0.3220156835519922,-0.11487530839362314
4,0.0,0.043584641904215536,0.8062450307435434,1.8027254254298903,-2.578860894459262,0.6192857142857143,0.59375,126.13506622764378,-0.4437633086411932,0.6405296851470235
5,0.0,-0.016966040667248425,0.7541572262225845,1.8027254254298903,-2.578860894459262,0.3692857142857143,0.34375,126.88402395700358,-0.40966648425412283,1.2552086727684753
6,0.0,-0.06481145433419203,0.5912409213684316,1.8027254254298903,-2.578860894459262,0.11928571428571429,0.09375,125.31875856873187,-1.0825368601937133,4.485216830347713
7,0.0,0.09284521733313972,0.8865032362558978,4.422236842308988,-2.523759929856061,0.9903571428571428,0.9591071428571428,122.6973764550224,2.2844843235508066,9.630048506971203
8,0.0,-0.03917749890269051,0.9805247197643066,4.422236842308988,-2.8152555922499176,0.7403571428571428,0.7775,119.98558289466024,1.6621207055319296,7.332887470171116
9,0.0,0.005146162896065667,0.9752552861849839,4.422236842308988,-2.8152555922499176,0.4903571428571429,0.5275,117.717782405286,1.5661296490670085,7.253013180667784
10,0.0,-0.0027372727520365305,1.2042560220096703,4.422236842308988,-2.8152555922499176,0.24035714285714285,0.2775,116.74774971585022,1.3253470926118818,3.1024868795512752
11,0.0,-0.08884400357821383,0.8787139327114782,3.7348234097767463,-2.8152555922499176,0.59,0.0275,116.46109783826276,1.0443546353800492,4.797418743473737
12,0.0,0.0038490918315129768,0.7908759740973123,3.7348234097767463,-1.884415345815074,0.34,0.375,116.67676566192497,1.641028453337171,6.078162285855521
13,0.0,0.03885127776023315,0.7821815583020656,3.7348234097767463,-1.884415345815074,0.09,0.125,117.47219692883031,1.5864135215018753,6.175261730106705
14,0.0,0.01786144327704677,0.3453440891575005,1.0110825458685173,-1.2231074402189646,0.375,0.29696428571428574,118.45121664010583,-0.414808980063864,0.9527487298812978
15,0.0,0.01603648185230957,0.3412148748922646,1.0110825458685173,-1.2231074402189646,0.125,0.046964285714285715,119.91994121261564,-0.4381124653804841,1.087299082896478
16,0.0,0.018802573669905696,0.25916056275619304,0.5763436415778777,-0.5392582309215457,0.13482142857142856,0.5607142857142857,121.37151153489694,-0.23050653533350957,-0.5373935402776824
17,0.0,0.003343374655448566,0.2530347488573416,0.5215316680477705,-0.5392582309215457,0.33017857142857143,0.3107142857142857,122.19957773341095,-0.10756880020694444,-0.6578316833054014
18,0.0,-0.0004280448576723092,0.2281951404136784,0.5215316680477705,-0.5392582309215457,0.08017857142857143,0.060714285714285714,122.3635642602387,-0.00868628234948911,-0.5412552302220015
19,0.0,-0.012759121928085076,0.19712182030754277,0.5085270697585534,-0.4504416411240785,0.3341071428571429,0.25589285714285714,121.73235765905557,0.10972725513824025,-0.39347224639612843
20,0.0,-0.004821001600139732,0.2042688086051729,0.5085270697585534,-0.6269188564266381,0.08410714285714285,0.9805357142857143,121.3253027079638,-0.18584092050860193,-0.06048095698004019
21,0.0,0.008459565962032184,0.24456663091571038,1.1948808683561178,-0.6688225620252263,0.93375,0.9805357142857143,120.9192437673431,0.7618527714247844,4.270055379829348
22,0.0,0.0581980431762355,0.36488872102399483,1.1948808683561178,-1.069267858975412,0.68375,0.9532142857142857,120.53478278116414,0.6421202173209697,1.8025789306342501
23,0.0,-0.03168741794913794,0.5338843666517933,1.2418900829126946,-1.7764290148357238,0.87125,0.9825,120.0138522394068,-0.3295375929854313,0.9738556766263029
24,0.0,-0.08949555803509297,1.1591352933511792,4.31415418097194,-3.6360865701937555,0.8653571428571428,0.9610714285714286,118.15322997996654,0.03404871910616386,3.2519889787822036
25,0.0,-0.06904400382924283,1.2878387148897734,4.31415418097194,-3.6360865701937555,0.6153571428571428,0.7110714285714286,116.52582674234144,-0.012830704585533058,1.502630174561494
