,activity,f1:mean,f2:std,f3:max,f4:min,f5:max_position,f6:min_position,f7:hr,f8:skewness,f9:kurtosis
0,0.0,-0.0048294201875059475,0.8435734690135402,2.165006913244485,-2.663632371073619,0.22267857142857142,0.1075,56.73961492386372,-0.24393572105945394,0.8239972294152458
1,0.0,-0.03752047539750362,0.7458315869796349,1.9919466094468852,-2.556628885625804,0.8496428571428571,0.5176785714285714,56.93269947295963,-0.03126995253806551,0.7657872710268614
2,0.0,0.025142421687059314,0.7504875966254861,1.9919466094468852,-2.556628885625804,0.5996428571428571,0.26767857142857143,56.16032538079164,-0.08802500260510618,0.5334435714550967
3,0.0,0.009307358030942335,0.6929588963453641,1.9919466094468852,-2.556628885625804,0.34964285714285714,0.01767857142857143,54.976854770629394,0.14965664272008286,1.1715642298229074
4,0.0,-0.019116028762601493,0.6357962054816647,1.9919466094468852,-1.4990064354596,0.09964285714285714,0.9766071428571429,54.458735430931306,0.6605376841513766,0.5037543514423035
5,0.0,0.00989721474447341,0.5570697086653895,1.7028231917668883,-1.4990064354596,0.037142857142857144,0.7266071428571429,54.5461247237798,0.5162837492836189,0.7738373878115588
6,0.0,-0.03099877856009152,0.4188640718024199,1.5711375690091107,-1.4990064354596,0.5098214285714285,0.47660714285714284,55.63126752774138,0.3653502236054502,2.1907948673459154
7,0.0,-0.015954419707393204,0.3872182546123178,1.5711375690091107,-1.4990064354596,0.2598214285714286,0.22660714285714287,57.01680393427571,0.4235240456840068,3.5739691134849094
8,0.0,0.02911650565957083,0.2704877080560832,1.5711375690091107,-0.6670900039313202,0.009821428571428571,0.05875,58.261480092547416,1.543512695045604,7.648205101934851
9,0.0,0.005668768200840242,0.3106802603005472,1.111093917240471,-1.2290723095032454,0.875,0.90625,58.98854653822732,0.11874361818775876,3.713818761103413
10,0.0,-0.015527985340863307,0.4381618017549715,1.331093083321179,-1.2290723095032454,0.7930357142857143,0.65625,58.87689145286773,0.31899993014553635,1.1709782686796313
11,0.0,-0.0002578873494006067,0.456084300136939,1.331093083321179,-1.2290723095032454,0.5430357142857143,0.40625,58.25249770286682,0.3797284147916537,0.9648962215735408
12,0.0,0.0018952265939721918,0.45877978968408767,1.331093083321179,-1.2290723095032454,0.2930357142857143,0.15625,57.013130435704596,0.3567640896428376,0.8722581331345167
